,names,links,product_ids,images,lowPrice,highPrice,price,bestRating,worstRating,ratingCount,ratingValue
1796,ZANZEA Women Long Sleeve Lapel Collar Striped Plus Size Loose Blouse,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Lapel-Collar-Striped-Plus-Size-Loose-Blouse-i.26973388.4053926824,4053926824,https://cf.shopee.com.my/file/66bf03d4bea440eb647e5712f1e05070,,,30.50,5.0,1.0,5,5.00
1797,ZANZEA Women Casual Sleeveless Slip V Neck Plain Loose Long Dress,https://shopee.com.my/ZANZEA-Women-Casual-Sleeveless-Slip-V-Neck-Plain-Loose-Long-Dress-i.26973388.6643260878,6643260878,https://cf.shopee.com.my/file/01c600c205049baacf47d7c03fdf53fa,,,33.60,5.0,1.0,5,5.00
1798,ZANZEA Women's Elastic High Waist Lace Shorts,https://shopee.com.my/ZANZEA-Women's-Elastic-High-Waist-Lace-Shorts-i.26973388.525315312,525315312,https://cf.shopee.com.my/file/4fe52672f939eb9bfc60efa54e2dbfd0,,,19.30,5.0,1.0,17,4.76
1799,Women's V-Neck Printed Dot Spotted High Waist Ruffle Mini Dress,https://shopee.com.my/Women's-V-Neck-Printed-Dot-Spotted-High-Waist-Ruffle-Mini-Dress-i.26973388.1492526104,1492526104,https://cf.shopee.com.my/file/595093b62940c5c2a82c0effb20d4b2d,,,21.49,5.0,1.0,7,4.57
1800,ZANZEA Women Short Sleeve Polka Dot Bowknot Plus Size Blouse,https://shopee.com.my/ZANZEA-Women-Short-Sleeve-Polka-Dot-Bowknot-Plus-Size-Blouse-i.26973388.2559303362,2559303362,https://cf.shopee.com.my/file/74cce6bc06d655a0a0986c0626620066,,,26.49,5.0,1.0,11,4.73
1801,ZANZEA Women High Low Asymmetrical Hem Plus Size Loose Blouse,https://shopee.com.my/ZANZEA-Women-High-Low-Asymmetrical-Hem-Plus-Size-Loose-Blouse-i.26973388.4514923014,4514923014,https://cf.shopee.com.my/file/3df931d6fcce2fd75cc5ff43a68c9211,,,29.50,5.0,1.0,7,4.57
1802,ZANZEA Women Long Sleeve Round Neck Batwing Knee Length Dress,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Round-Neck-Batwing-Knee-Length-Dress-i.26973388.3142571278,3142571278,https://cf.shopee.com.my/file/18c155b55bbc0163a5a002450ca009e9,,,33.50,5.0,1.0,6,5.00
1803,ZANZEA Women Sheer Floral Lace Patchwork V Neck Sexy Bodysuit,https://shopee.com.my/ZANZEA-Women-Sheer-Floral-Lace-Patchwork-V-Neck-Sexy-Bodysuit-i.26973388.5434483342,5434483342,https://cf.shopee.com.my/file/aebdce2cc2c6f3d4280d9975b2f14e53,,,21.50,5.0,1.0,2,5.00
1804,ZANZEA Women Hollow Lace Long Sleeve Casual Loose Cardigan,https://shopee.com.my/ZANZEA-Women-Hollow-Lace-Long-Sleeve-Casual-Loose-Cardigan-i.26973388.7319280856,7319280856,https://cf.shopee.com.my/file/348200d5a7f0004fbcffe76d428a91b3,,,39.00,5.0,1.0,9,4.56
1805,ZANZEA Summer Short Sleeve V Neck Buttons Blouse,https://shopee.com.my/ZANZEA-Summer-Short-Sleeve-V-Neck-Buttons-Blouse-i.26973388.1479163960,1479163960,https://cf.shopee.com.my/file/e56fcdfe28e178ef2a5de145a4f66842,,,22.29,5.0,1.0,13,5.00
1806,ZANZEA Women O-Neck Sleeveless Ruffied Hem Layered Long Dress,https://shopee.com.my/ZANZEA-Women-O-Neck-Sleeveless-Ruffied-Hem-Layered-Long-Dress-i.26973388.6846620519,6846620519,https://cf.shopee.com.my/file/baf8b86454d95a0f5aba7d4b0301b4d9,,,37.90,5.0,1.0,5,5.00
1807,ZANZEA Women O Neck Knitted Lace Patchwork Sleeveless Nightgown,https://shopee.com.my/ZANZEA-Women-O-Neck-Knitted-Lace-Patchwork-Sleeveless-Nightgown-i.26973388.4132506003,4132506003,https://cf.shopee.com.my/file/187228dfacb6551f62c57eb58d956ded,,,24.50,5.0,1.0,5,4.80
1808,ZANZEA Women Short Sleeve Floral Embroidery Casual Loose Blouse,https://shopee.com.my/ZANZEA-Women-Short-Sleeve-Floral-Embroidery-Casual-Loose-Blouse-i.26973388.4933426258,4933426258,https://cf.shopee.com.my/file/7fbccdcd6a4784a4f6e69d1ab9c97525,,,28.42,5.0,1.0,7,4.57
1809,ZANZEA Women Hooded Long Sleeve Side Pockets Hoodie Maxi Dress,https://shopee.com.my/ZANZEA-Women-Hooded-Long-Sleeve-Side-Pockets-Hoodie-Maxi-Dress-i.26973388.3346786833,3346786833,https://cf.shopee.com.my/file/422fb53da2b738b684fefa21ebfcffc6,,,42.00,5.0,1.0,5,5.00
1810,ZANZEA Women Leopard Printed Retro 3/4 Sleeve Irregularity Hem Cardigans,https://shopee.com.my/ZANZEA-Women-Leopard-Printed-Retro-3-4-Sleeve-Irregularity-Hem-Cardigans-i.26973388.3245306773,3245306773,https://cf.shopee.com.my/file/7441159b4a20d9e6a07fa741d71c0cb1,,,22.56,5.0,1.0,6,4.83
1811,ZANZEA Women Half Sleeve Asymmetric A-Line Casual Maxi Dress ,https://shopee.com.my/ZANZEA-Women-Half-Sleeve-Asymmetric-A-Line-Casual-Maxi-Dress-i.26973388.5536361482,5536361482,https://cf.shopee.com.my/file/12e91d7faadda3fda4e27612b1244153,,,40.70,5.0,1.0,6,5.00
1812,ZANZEA Women Retro Full Sleeve Stripe Patchwork Casaul Maxi Dress,https://shopee.com.my/ZANZEA-Women-Retro-Full-Sleeve-Stripe-Patchwork-Casaul-Maxi-Dress-i.26973388.3845031921,3845031921,https://cf.shopee.com.my/file/2c1217ee663647bb3a1de09b3e0d845e,,,42.72,5.0,1.0,6,5.00
1813,ZANZEA Women Casual Elastic Waist Wide Leg Loose Casual Pants ,https://shopee.com.my/ZANZEA-Women-Casual-Elastic-Waist-Wide-Leg-Loose-Casual-Pants-i.26973388.5940548615,5940548615,https://cf.shopee.com.my/file/70321c9c8605034d8086b838504b906b,,,31.58,5.0,1.0,6,5.00
1814,ZANZEA Women Casual Sleeveless Flare Swing Plus Size Maxi Dress,https://shopee.com.my/ZANZEA-Women-Casual-Sleeveless-Flare-Swing-Plus-Size-Maxi-Dress-i.26973388.5519548444,5519548444,https://cf.shopee.com.my/file/eddec19e1860d30418318391e8ec83e2,,,37.50,5.0,1.0,6,5.00
1815,ZANZEA Women Buttons Down Long Sleeve Turn Down Collar Blouse,https://shopee.com.my/ZANZEA-Women-Buttons-Down-Long-Sleeve-Turn-Down-Collar-Blouse-i.26973388.3128709366,3128709366,https://cf.shopee.com.my/file/6a779da4bd19d418fdedaa9e2778525d,,,34.50,5.0,1.0,5,5.00
1816,ZANZEA Women Vintage Flare Sleeve Printed Plus Size Casual Blouse,https://shopee.com.my/ZANZEA-Women-Vintage-Flare-Sleeve-Printed-Plus-Size-Casual-Blouse-i.26973388.4915079012,4915079012,https://cf.shopee.com.my/file/bd74461779189c16417a81fe4ddcb2db,,,25.90,5.0,1.0,5,5.00
1817,Women Casual Print Pockets Long Sleeve Loose Plus Size Blouse,https://shopee.com.my/Women-Casual-Print-Pockets-Long-Sleeve-Loose-Plus-Size-Blouse-i.26973388.3523618749,3523618749,https://cf.shopee.com.my/file/61b4adc0c8273ce3980db88a4779f251,,,35.00,5.0,1.0,5,5.00
1818,ZANZEA Women Long Sleeve Graffiti Casual Loose Muslim Long Dress,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Graffiti-Casual-Loose-Muslim-Long-Dress-i.26973388.3447913890,3447913890,https://cf.shopee.com.my/file/15299121d743f98c89e2559197d80db9,,,39.50,5.0,1.0,5,5.00
1819,ZANZEA Women Casual Crew Neck Ethnic Long Sleeve Loose Blouse,https://shopee.com.my/ZANZEA-Women-Casual-Crew-Neck-Ethnic-Long-Sleeve-Loose-Blouse-i.26973388.3319269724,3319269724,https://cf.shopee.com.my/file/c3277b9bd3d9c4f34bfa218f70c87830,,,34.50,5.0,1.0,5,5.00
1820,ZANZEA Women Casual Turn Down Long Sleeve Button Printing Blouse,https://shopee.com.my/ZANZEA-Women-Casual-Turn-Down-Long-Sleeve-Button-Printing-Blouse-i.26973388.7747263860,7747263860,https://cf.shopee.com.my/file/5ea89a9a665e7c933f8d05f8ddb4268f,,,38.00,5.0,1.0,5,5.00
1821,ZANZEA Women Long Sleeve Embroidery Loose Plus Size Blouse,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Embroidery-Loose-Plus-Size-Blouse-i.26973388.7331816850,7331816850,https://cf.shopee.com.my/file/d28dbd9074428f8d2a12cde09584a9b6,,,34.50,5.0,1.0,5,5.00
1822,ZANZEA Women Cotton Linen Strap Wide Leg Casual Loose Jumpsuit,https://shopee.com.my/ZANZEA-Women-Cotton-Linen-Strap-Wide-Leg-Casual-Loose-Jumpsuit-i.26973388.7214497202,7214497202,https://cf.shopee.com.my/file/f6d391ee62a1f416431989c317fc3d6e,,,35.90,5.0,1.0,5,5.00
1823,ZANZEA Women Long Sleeve Patchwork Stripe Casual Loose Blouse,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Patchwork-Stripe-Casual-Loose-Blouse-i.26973388.5716997878,5716997878,https://cf.shopee.com.my/file/baee7779afd7aaaaf2aa66e5bf6ab10b,,,23.00,5.0,1.0,5,5.00
1824,ZANZEA Women Sleeveless Printed Casual Loose Daily Maxi Dress,https://shopee.com.my/ZANZEA-Women-Sleeveless-Printed-Casual-Loose-Daily-Maxi-Dress-i.26973388.4732504415,4732504415,https://cf.shopee.com.my/file/0831ceed322be5bde27301c2d2f8cebb,,,37.50,5.0,1.0,5,5.00
1825,ZANZEA Women Casual 3/4 Sleeve Lace Patchwork Buttons Blouse,https://shopee.com.my/ZANZEA-Women-Casual-3-4-Sleeve-Lace-Patchwork-Buttons-Blouse-i.26973388.4032620834,4032620834,https://cf.shopee.com.my/file/e22d2688baff05f7baa213e1e8c91075,,,31.36,5.0,1.0,5,5.00
1826,ZANZEA Women Chinese Style Casual Loose Ethnic Plus Size Blouse,https://shopee.com.my/ZANZEA-Women-Chinese-Style-Casual-Loose-Ethnic-Plus-Size-Blouse-i.26973388.4012133494,4012133494,https://cf.shopee.com.my/file/46b1a3fee3533f250f2e4e475edb94b8,,,31.42,5.0,1.0,5,5.00
1827,ZANZEA Women Plaid Long Vintage Ethnic Plus size Loose Maxi Dress,https://shopee.com.my/ZANZEA-Women-Plaid-Long-Vintage-Ethnic-Plus-size-Loose-Maxi-Dress-i.26973388.1940402283,1940402283,https://cf.shopee.com.my/file/e05612ffa430d8b558ac6b6040808c72,,,28.99,5.0,1.0,5,5.00
1828,ZANZEA Women Sleeveless Casual Loose Plaid Wide Leg Jumpsuits,https://shopee.com.my/ZANZEA-Women-Sleeveless-Casual-Loose-Plaid-Wide-Leg-Jumpsuits-i.26973388.7141229806,7141229806,https://cf.shopee.com.my/file/1ae601d0f3dd5fa7b3c5d1f239cec876,,,34.77,5.0,1.0,6,5.00
1829,ZANZEA Women Turn-down Collar Long Sleeve Striped Button Patchwork Blouse,https://shopee.com.my/ZANZEA-Women-Turn-down-Collar-Long-Sleeve-Striped-Button-Patchwork-Blouse-i.26973388.5135156199,5135156199,https://cf.shopee.com.my/file/b5e5233c1f84d922b10a0c6d3aba7bc8,,,31.56,5.0,1.0,5,5.00
1830,ZANZEA Women Sleeveless Casual Solid V-Neck Plus Size Blouse,https://shopee.com.my/ZANZEA-Women-Sleeveless-Casual-Solid-V-Neck-Plus-Size-Blouse-i.26973388.4241352752,4241352752,https://cf.shopee.com.my/file/428a31fbeab01df87e09c65498a1df7b,,,23.52,5.0,1.0,10,4.50
1831,ZANZEA Women Buttons Down Stripe Lapel Vintage Loose Blouse,https://shopee.com.my/ZANZEA-Women-Buttons-Down-Stripe-Lapel-Vintage-Loose-Blouse-i.26973388.2871764766,2871764766,https://cf.shopee.com.my/file/599bf210daf45cbac7ec286420daa938,,,33.36,5.0,1.0,13,4.69
1832,ZANZEA Women Short Sleeve O Neck Embroidered Casual Loose Blouse,https://shopee.com.my/ZANZEA-Women-Short-Sleeve-O-Neck-Embroidered-Casual-Loose-Blouse-i.26973388.2751267792,2751267792,https://cf.shopee.com.my/file/d303cda4964e12e5f30e2e2705c2bf0d,,,34.70,5.0,1.0,11,4.73
1833,ZANZEA Women Elastic Waist Wide Legged Button Down Loose Pants,https://shopee.com.my/ZANZEA-Women-Elastic-Waist-Wide-Legged-Button-Down-Loose-Pants-i.26973388.6001097422,6001097422,https://cf.shopee.com.my/file/30005ee192bd7501540e1031dc0a4f24,,,29.39,5.0,1.0,15,4.80
1834,ZANZEA Women Long Sleeve Stripe Vintage Ethnic Loose Blouse,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Stripe-Vintage-Ethnic-Loose-Blouse-i.26973388.4408562369,4408562369,https://cf.shopee.com.my/file/9a283df3c32b9ec154d377ea644e6533,,,29.89,5.0,1.0,12,4.92
1835,ZANZEA Women Puff Sleeve Polka Dots Stand Collar Casual Blouse,https://shopee.com.my/ZANZEA-Women-Puff-Sleeve-Polka-Dots-Stand-Collar-Casual-Blouse-i.26973388.4223521634,4223521634,https://cf.shopee.com.my/file/cf7c3b02efa87e556e3770b2697880db,,,32.50,5.0,1.0,11,5.00
1836,Womens Sleeveless Rosette Beach Baggy Plus V-neck Long Dress,https://shopee.com.my/Womens-Sleeveless-Rosette-Beach-Baggy-Plus-V-neck-Long-Dress-i.26973388.1933245443,1933245443,https://cf.shopee.com.my/file/fe3b39b4ada8a79c82f72002577db39d,,,31.93,5.0,1.0,11,5.00
1837,ZANZEA Women Puff Sleeve Elastic Cuff Ruffles Hem Muslim Long Dress,https://shopee.com.my/ZANZEA-Women-Puff-Sleeve-Elastic-Cuff-Ruffles-Hem-Muslim-Long-Dress-i.26973388.7151412661,7151412661,https://cf.shopee.com.my/file/d7aabc0457e0364e1f3ca323256a8097,,,37.00,5.0,1.0,4,5.00
1838,ZANZEA Women Loose Side Pockets Short Puff Sleeve Maxi Dress,https://shopee.com.my/ZANZEA-Women-Loose-Side-Pockets-Short-Puff-Sleeve-Maxi-Dress-i.26973388.5732097722,5732097722,https://cf.shopee.com.my/file/d4e323bc0f93fadda3d3fdd138a531aa,,,38.00,5.0,1.0,7,5.00
1839,ZANZEA Women Sleeveless Off Shoulder Side Pockets Full Length Dress,https://shopee.com.my/ZANZEA-Women-Sleeveless-Off-Shoulder-Side-Pockets-Full-Length-Dress-i.26973388.5819060120,5819060120,https://cf.shopee.com.my/file/742e1fe7cb2dc1706aa179da08c236c8,,,37.50,5.0,1.0,8,4.88
1840,ZANZEA Women Short Sleeve Stripe Casual Loose Plus Size Blouse,https://shopee.com.my/ZANZEA-Women-Short-Sleeve-Stripe-Casual-Loose-Plus-Size-Blouse-i.26973388.2321618214,2321618214,https://cf.shopee.com.my/file/e8439163c8826a9b4feba1c368826798,,,28.83,5.0,1.0,14,4.79
1841,Women Summer Loose Vintage Irregular Hem Blouses,https://shopee.com.my/Women-Summer-Loose-Vintage-Irregular-Hem-Blouses-i.26973388.1391033131,1391033131,https://cf.shopee.com.my/file/eac0288ee369470897ad6f47612e8fc3,,,29.95,5.0,1.0,14,4.86
1842,ZANZEA Women Casual Loose Print Elastic Waist Wide Leg Pants,https://shopee.com.my/ZANZEA-Women-Casual-Loose-Print-Elastic-Waist-Wide-Leg-Pants-i.26973388.7334675881,7334675881,https://cf.shopee.com.my/file/b9d730f469fb7bda59f402fb254a404b,,,26.82,5.0,1.0,6,5.00
1843,ZANZEA Women V Neck Half Sleeve Printed Ethnic Casual Peasant Blouse,https://shopee.com.my/ZANZEA-Women-V-Neck-Half-Sleeve-Printed-Ethnic-Casual-Peasant-Blouse-i.26973388.5835509992,5835509992,https://cf.shopee.com.my/file/da05b87ae4843b2def8393036fe0e0d4,,,29.04,5.0,1.0,5,5.00
1844,ZANZEA Women's Plus Size Summer Long Sleeve Vintage Loose Blouse,https://shopee.com.my/ZANZEA-Women's-Plus-Size-Summer-Long-Sleeve-Vintage-Loose-Blouse-i.26973388.1480415800,1480415800,https://cf.shopee.com.my/file/bc790f471d7a3127ce8736955279c88f,30.74,31.66,,5.0,1.0,13,4.85
1845,ZANZEA Women Sleeveless Printed Loose Plus Size Maxi Dress,https://shopee.com.my/ZANZEA-Women-Sleeveless-Printed-Loose-Plus-Size-Maxi-Dress-i.26973388.2645231002,2645231002,https://cf.shopee.com.my/file/5d569d9eb66a5d57649be0b531245e10,,,32.99,5.0,1.0,7,4.71
1846,ZANZEA Women Sleeveless Crewneck Casual Loose Long Maxi Dress 2,https://shopee.com.my/ZANZEA-Women-Sleeveless-Crewneck-Casual-Loose-Long-Maxi-Dress-2-i.26973388.973458065,973458065,https://cf.shopee.com.my/file/694a844f8b50ecdbdba365f66018d0d7,,,32.22,5.0,1.0,13,4.85
1847,ZANZEA Women Full Length Striped Collared Plus Size Maxi Dress,https://shopee.com.my/ZANZEA-Women-Full-Length-Striped-Collared-Plus-Size-Maxi-Dress-i.26973388.3419133656,3419133656,https://cf.shopee.com.my/file/789fb5ab23e30f018bcae764391115cd,,,44.90,5.0,1.0,11,4.82
1848,ZANZEA Women Fluffy Fleece Long Puff Sleeve Knitted Blouse,https://shopee.com.my/ZANZEA-Women-Fluffy-Fleece-Long-Puff-Sleeve-Knitted-Blouse-i.26973388.3407609367,3407609367,https://cf.shopee.com.my/file/7709c12f81e3caa1446a5a8ede724f5d,31.42,32.00,,5.0,1.0,7,5.00
1849,ZANZEA Women Long Sleeve Vintage Printed Muslim Loose Maxi Dress,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Vintage-Printed-Muslim-Loose-Maxi-Dress-i.26973388.3257498036,3257498036,https://cf.shopee.com.my/file/7de7622c655a6b1dc8c9ac6906d61b81,,,39.50,5.0,1.0,1,5.00
1850,ZANZEA Women Casual Puff Sleeve Drawstring Muslim Maxi Dress,https://shopee.com.my/ZANZEA-Women-Casual-Puff-Sleeve-Drawstring-Muslim-Maxi-Dress-i.26973388.3165185915,3165185915,https://cf.shopee.com.my/file/7bfde7c1a1fad81c5f8ccc24d583fe4e,,,42.50,5.0,1.0,4,5.00
1851,ZANZEA Women Long Sleeve Solid Color Button Down Casual Blazer,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Solid-Color-Button-Down-Casual-Blazer-i.26973388.7749108017,7749108017,https://cf.shopee.com.my/file/e1acf6d746caec978e31228542df983c,,,38.00,5.0,1.0,4,5.00
1852,ZANZEA Women Long Sleeve Cotton Linen Vintage Loose Casual Long Dress,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Cotton-Linen-Vintage-Loose-Casual-Long-Dress-i.26973388.7151392332,7151392332,https://cf.shopee.com.my/file/7fdf57b005630f86532ac5ea6d2070f1,,,39.50,5.0,1.0,5,4.80
1853,ZANZEA Women's Casual 3/4 Sleeve Trench Jacket,https://shopee.com.my/ZANZEA-Women's-Casual-3-4-Sleeve-Trench-Jacket-i.26973388.1246211704,1246211704,https://cf.shopee.com.my/file/2233a69f087fd10955893a47ca485f44,,,37.91,5.0,1.0,7,5.00
1854,Women's Plus Size Split Long Casual Party Blouse,https://shopee.com.my/Women's-Plus-Size-Split-Long-Casual-Party-Blouse-i.26973388.1973837014,1973837014,https://cf.shopee.com.my/file/d4aace0f1608d7f8224033d7f908471c,,,28.41,5.0,1.0,16,4.75
1855,ZANZEA Women Sleeveless Halter Casual Loose Plus Size Jumpsuits,https://shopee.com.my/ZANZEA-Women-Sleeveless-Halter-Casual-Loose-Plus-Size-Jumpsuits-i.26973388.6820342773,6820342773,https://cf.shopee.com.my/file/2f03a02cb537e9aba86e8d9406ddefb3,,,27.00,5.0,1.0,7,5.00
1856,ZANZEA Women Sleeveless V Neck Plus Size Holiday Long Dress,https://shopee.com.my/ZANZEA-Women-Sleeveless-V-Neck-Plus-Size-Holiday-Long-Dress-i.26973388.7619544043,7619544043,https://cf.shopee.com.my/file/9884c3eca1e6001cbe29f1910eead42b,,,36.50,5.0,1.0,7,5.00
1857,ZANZEA Women Long Sleeve V Neck Cotton Linen Side Fork Dress,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-V-Neck-Cotton-Linen-Side-Fork-Dress-i.26973388.7229669352,7229669352,https://cf.shopee.com.my/file/2a8f50e60d5e1b18eec3370f98eed274,,,43.00,5.0,1.0,7,5.00
1858,ZANZEA Women Collared Long Sleeve Embroidery Buttons Dress,https://shopee.com.my/ZANZEA-Women-Collared-Long-Sleeve-Embroidery-Buttons-Dress-i.26973388.5128114291,5128114291,https://cf.shopee.com.my/file/ba4b047d081f8d375e3fa1f2181f11a4,,,46.90,5.0,1.0,7,5.00
1859,ZANZEA Women's Plus Size Crew Neck Hollow Out Plain Casual Top,https://shopee.com.my/ZANZEA-Women's-Plus-Size-Crew-Neck-Hollow-Out-Plain-Casual-Top-i.26973388.1464021165,1464021165,https://cf.shopee.com.my/file/4cf663f7d0ab58def2c028982a8beec4,,,31.72,5.0,1.0,7,5.00
1860,ZANZEA Women's Fashion Long Sleeve Button Coat Dress 3,https://shopee.com.my/ZANZEA-Women's-Fashion-Long-Sleeve-Button-Coat-Dress-3-i.26973388.787900858,787900858,https://cf.shopee.com.my/file/52ad83b689b68c707928f3d9de72e5b3,,,41.92,5.0,1.0,7,5.00
1861,ZANZEA Women Long Sleeve Print Plus Size Vintage Long Dress,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Print-Plus-Size-Vintage-Long-Dress-i.26973388.6315074064,6315074064,https://cf.shopee.com.my/file/c98e61bf0422ed4d59858ff23d5bd09c,,,34.90,5.0,1.0,8,5.00
1862,ZANZEA Women Casual V Neck Puffled 3/4 Sleeve Casual Plus Size Dress,https://shopee.com.my/ZANZEA-Women-Casual-V-Neck-Puffled-3-4-Sleeve-Casual-Plus-Size-Dress-i.26973388.3542799575,3542799575,https://cf.shopee.com.my/file/15ccc0c1b05d3db2cc96b621663b435e,,,35.04,5.0,1.0,6,4.50
1863,ZANZEA Women Casual Plain Solid Leather Straight Leg Pants,https://shopee.com.my/ZANZEA-Women-Casual-Plain-Solid-Leather-Straight-Leg-Pants-i.26973388.6915600646,6915600646,https://cf.shopee.com.my/file/5d2ca829b08451aa507b111bad0c831f,,,39.00,5.0,1.0,5,5.00
1864,ZANZEA Women Retro Casual Wide Legs Loose Vintage Print Pants,https://shopee.com.my/ZANZEA-Women-Retro-Casual-Wide-Legs-Loose-Vintage-Print-Pants-i.26973388.6034687497,6034687497,https://cf.shopee.com.my/file/d4e036e1161b6ecee1934d050f81fdcf,,,26.22,5.0,1.0,5,5.00
1865,ZANZEA Women Casual Wide Legs Baggy Ethnic Plus Size Long Pants,https://shopee.com.my/ZANZEA-Women-Casual-Wide-Legs-Baggy-Ethnic-Plus-Size-Long-Pants-i.26973388.3919358587,3919358587,https://cf.shopee.com.my/file/095bdd1ad33667aa1348bc80fecbba00,,,35.90,5.0,1.0,5,5.00
1866,ZANZEA Women Vintage Elastic Waist Wide Leg Loose Long Pants,https://shopee.com.my/ZANZEA-Women-Vintage-Elastic-Waist-Wide-Leg-Loose-Long-Pants-i.26973388.3845988975,3845988975,https://cf.shopee.com.my/file/46e03ffe86aee43dad8c769cc23cf36e,,,34.46,5.0,1.0,5,5.00
1867,ZANZEA Women Turn-down Collar Long Sleeve Office lady Casual Blazer,https://shopee.com.my/ZANZEA-Women-Turn-down-Collar-Long-Sleeve-Office-lady-Casual-Blazer-i.26973388.6456760031,6456760031,https://cf.shopee.com.my/file/31a179639be72aafce81f298dfce2117,,,40.90,5.0,1.0,2,5.00
1868,ZANZEA Women's Summer Casual Solid Plus Size Loose T-Shirt,https://shopee.com.my/ZANZEA-Women's-Summer-Casual-Solid-Plus-Size-Loose-T-Shirt-i.26973388.339920448,339920448,https://cf.shopee.com.my/file/bad20018ce8baf2493febbac0d39a5eb,34.73,38.50,,5.0,1.0,21,4.48
1869,Women's Plus Size Short Sleeve Crew Neck Casual Loose T-Shirt,https://shopee.com.my/Women's-Plus-Size-Short-Sleeve-Crew-Neck-Casual-Loose-T-Shirt-i.26973388.1805983910,1805983910,https://cf.shopee.com.my/file/fd45e4502ad6da8ddacd0a333abf3ff5,,,18.40,5.0,1.0,12,4.92
1870,ZANZEA Women Oversized Loose Plus Size Stiching Patchwork Midi Dress,https://shopee.com.my/ZANZEA-Women-Oversized-Loose-Plus-Size-Stiching-Patchwork-Midi-Dress-i.26973388.973454977,973454977,https://cf.shopee.com.my/file/418306d2a0a9991d5a1e27080374e092,33.94,34.96,,5.0,1.0,12,4.92
1871,ZANZEA WomenLong Sleeve Plaid Layer Patchwork Muslim Maxi Dress,https://shopee.com.my/ZANZEA-WomenLong-Sleeve-Plaid-Layer-Patchwork-Muslim-Maxi-Dress-i.26973388.6250390538,6250390538,https://cf.shopee.com.my/file/a7c6a981a8fe74d6df74786b436cadeb,,,37.50,5.0,1.0,4,4.75
1872,ZANZEA Women 3/4 Sleeve Loose Batwing Sleeve Plus Size Blouse,https://shopee.com.my/ZANZEA-Women-3-4-Sleeve-Loose-Batwing-Sleeve-Plus-Size-Blouse-i.26973388.7013398136,7013398136,https://cf.shopee.com.my/file/0dd02c750f421e937af0d6eadaed8902,,,26.90,5.0,1.0,7,5.00
1873,Women Flower Print Irregular Button Hem V-neck Plus Size Blouse,https://shopee.com.my/Women-Flower-Print-Irregular-Button-Hem-V-neck-Plus-Size-Blouse-i.26973388.5722941320,5722941320,https://cf.shopee.com.my/file/1e20de0730460e1ac21abc6c5d760473,,,38.00,5.0,1.0,7,5.00
1874,ZANZEA Women's Off Shoulder Long Tie Sleeve Long Maxi Dress,https://shopee.com.my/ZANZEA-Women's-Off-Shoulder-Long-Tie-Sleeve-Long-Maxi-Dress-i.26973388.1144564209,1144564209,https://cf.shopee.com.my/file/e2af598b0446570a3d3a459ec0afaa41,43.26,44.56,,5.0,1.0,7,5.00
1875,ZANZEA Women Corduroy Casual Elastic Waist Loose Long Pants,https://shopee.com.my/ZANZEA-Women-Corduroy-Casual-Elastic-Waist-Loose-Long-Pants-i.26973388.5910040572,5910040572,https://cf.shopee.com.my/file/0da2acda31b0616d254ebc6089ee3408,,,34.79,5.0,1.0,11,4.91
1876,ZANZEA Women Casual Slim Stretchy High Waist Long Pencil Pants,https://shopee.com.my/ZANZEA-Women-Casual-Slim-Stretchy-High-Waist-Long-Pencil-Pants-i.26973388.3514585447,3514585447,https://cf.shopee.com.my/file/eea749c85d1e9cdddcedb83e0aa4e2f1,,,35.50,5.0,1.0,11,4.91
1877,ZANZEA Women Printed Long Sleeve O Neck Plus Size Loose Blouse,https://shopee.com.my/ZANZEA-Women-Printed-Long-Sleeve-O-Neck-Plus-Size-Loose-Blouse-i.26973388.2534580564,2534580564,https://cf.shopee.com.my/file/ac5d59ad42c92906c154f9744d60c959,,,34.39,5.0,1.0,11,4.91
